1.CodigoDeArticulo,Código del Departamento ,Código de Familia,2.CodigoDeCelda,3.StockB,4.StockA,5.Stock,6.ALM,7.stock,8.almacen,9.Familia,10.Subfamilia,11.Descripcion,12:Empresa,13.TipoCelda,14.Clasificacion
677-16031,APPLE,,APPLE.13,0,00,0,00,173,00,,ELEMENTOS,Apple Pencil 2nd gen Security Cable,GALAN,,SP
677-23110,APPLE,,APPLE.09,0,00,0,00,1,00,,ELEMENTOS,AirPods Max Grey Cushion (Right),GALAN,,SP
677-30325-CH,APPLE,,APPLE.10,0,00,0,00,3,00,,ELEMENTOS,Tch & Try Displ Retract Adh 18m,GALAN,,SP
71124610,APPLE,,APPLE.16,0,00,0,00,113,00,,ELEMENTOS,ESPATULA DE PLASTICO,GALAN,,SP
73123,APPLE,,AL.08,0,00,0,00,1,00,,ELEMENTOS,PILAS,GALAN,,SP
73123,APPLE,,APPLE.15,0,00,0,00,3,00,,ELEMENTOS,PILAS,GALAN,,SP
800-WFK672-01,APPLE,,APPLE.04,0,00,0,00,6,00,,ELEMENTOS,iPad Blotter Repl. Adhesive 2pcs,GALAN,,SP
805-8465,APPLE,,APPLE.16,0,00,0,00,140,00,,ELEMENTOS,SIM EJECT TOOL,GALAN,,SP
81624316,COTY,MAXFACTOR,VALL.G.05.15.02,0,00,0,00,11,00,MAXFACTOR,ELEMENTOS,H4 - 1.5 M H-2 FY 16/17 CURL,GALAN,,SP
818-02365,APPLE,,APPLE.04,0,00,0,00,8,00,,ELEMENTOS,,GALAN,,SP
818-03008,APPLE,,APPLE.04,0,00,0,00,23,00,,ELEMENTOS,Universal Adhesive Removal Tool,GALAN,,SP
818-03008,APPLE,,AL.08,0,00,0,00,1,00,,ELEMENTOS,Universal Adhesive Removal Tool,GALAN,,SP
818-04105,APPLE,,APPLE.04,0,00,0,00,500,00,,ELEMENTOS,BRIDAS 14 INCH,GALAN,,SP
818-05116,APPLE,,APPLE.15,0,00,0,00,1,00,,ELEMENTOS,Fixture channel F208,GALAN,,SP
818-05117,APPLE,,APPLE.15,0,00,0,00,1,00,,ELEMENTOS,Fixture vitrine B F208,GALAN,,SP
818-05120,APPLE,,APPLE.15,0,00,0,00,1,00,,ELEMENTOS,Fixture Table F208,GALAN,,SP
818-05437,APPLE,,APPLE.06,0,00,0,00,5,00,,ELEMENTOS,SPUDGER,GALAN,,SP
818-05437,APPLE,,AL.09,0,00,0,00,80,00,,ELEMENTOS,SPUDGER,GALAN,,SP
818-05437,APPLE,,AL.11,0,00,0,00,6,00,,ELEMENTOS,SPUDGER,GALAN,,SP
818-11170,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,F220 Mylar Tool,GALAN,,SP
818-1624,APPLE,,APPLE.01,0,00,0,00,19,00,,ELEMENTOS,MacBook Pro Cable Clip,GALAN,,SP
818-17776,APPLE,,APPLE.10,0,00,0,00,2,00,,ELEMENTOS,Touch & Try Service Tool,GALAN,,SP
818-18890,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,F229 Press Fixt 40mm,GALAN,,SP
818-18890-05,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,F229 Pressure Fixture 40mm,GALAN,,SP
818-18916,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,Pressure Fixture: X-Large,GALAN,,SP
818-18916-03,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,F229 Pressure Fixture 49mm,GALAN,,SP
818-18944,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,F229 Press Fixt 44mm,GALAN,,SP
818-18944-02,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,F229 Pressure Fixture 44mm,GALAN,,SP
818-20705,APPLE,,APPLE.10,0,00,0,00,1,00,,ELEMENTOS,F226 Puck Locator Fall 2023+,GALAN,,SP
818-23301-CH,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,F229 Pressure Fixture S 2024,GALAN,,SP
818-23302-CH,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,F229 Pressure Fixture L 2024,GALAN,,SP
818-24446-CH,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,F231 Puck Locator,GALAN,,SP
8241-T,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ALCOHOL WIPES 70& IPA,GALAN,,SP
8241-T,APPLE,,APPLE.05,0,00,0,00,1,00,,ELEMENTOS,ALCOHOL WIPES 70& IPA,GALAN,,SP
8241-T,APPLE,,AL.11,0,00,0,00,1,00,,ELEMENTOS,ALCOHOL WIPES 70& IPA,GALAN,,SP
875-07125,APPLE,,APPLE.10,0,00,0,00,3,00,,ELEMENTOS,F220 Adhesives for Plinth (1 pack of 4),GALAN,,SP
875-07125,APPLE,,AL.11,0,00,0,00,3,00,,ELEMENTOS,F220 Adhesives for Plinth (1 pack of 4),GALAN,,SP
875-07954-A,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,AirPods Merch Adh,GALAN,,SP
875-09280-CH,APPLE,,APPLE.10,0,00,0,00,6,00,,ELEMENTOS,iPhone T&T Display,GALAN,,SP
875-09280-CH,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,iPhone T&T Display,GALAN,,SP
875-09280-CH,APPLE,,X,0,00,0,00,12,00,,ELEMENTOS,iPhone T&T Display,GALAN,,SP
875-14050-06-CH,APPLE,APPLE,APPLE.10,0,00,0,00,55,00,APPLE,ELEMENTOS,F226 Bumper,GALAN,,SP
8K-76MAA-W4510,APPLE,,APPLE.24,0,00,0,00,32,00,,ELEMENTOS,CAJA ALARMA 6 POSICIONES,GALAN,,SP
914-07308-05,APPLE,,APPLE.06,0,00,0,00,15,00,,ELEMENTOS,AirPods Max Placement Template,GALAN,,SP
946-03015,APPLE,,APPLE.04,0,00,0,00,28,00,,ELEMENTOS,Adhesive for iPhone Lightning Dock,GALAN,,SP
946-04171,APPLE,,APPLE.01,0,00,0,00,330,00,,ELEMENTOS,Adhesive for Pencil Tray - 2 pack,GALAN,,SP
946-05566,APPLE,,APPLE.04,0,00,0,00,13,00,,ELEMENTOS,Adhesive for watch Touch,GALAN,,SP
946-08613,APPLE,,APPLE.04,0,00,0,00,6,00,,ELEMENTOS,Adhesive for SeKure Combo Cable (20/set),GALAN,,SP
946-1542,APPLE,,APPLE.04,0,00,0,00,524,00,,ELEMENTOS,Adhesive for SeKure Combo Cable (20/set),GALAN,,SP
946-20876-CH,APPLE,,APPLE.06,0,00,0,00,15,00,,ELEMENTOS,AirPods Max Ear Cup Adhesive,GALAN,,SP
946-43659-04-CH,APPLE,APPLE,X,0,00,0,00,17,00,APPLE,ELEMENTOS,F226 Bumper Adhesive,GALAN,,SP
946-8929-A,APPLE,,AL.09,0,00,0,00,5,00,,ELEMENTOS,ADH FOR PUCK SEC. CABLE,GALAN,,SP
946-8929-A,APPLE,,APPLE.06,0,00,0,00,16,00,,ELEMENTOS,ADH FOR PUCK SEC. CABLE,GALAN,,SP
9-800-07-62-02-00,APPLE,,APPLE.22,0,00,0,00,77,00,,ELEMENTOS,80" White Cable Assembly,GALAN,,SP
99240116681,COTY,MAXFACTOR,VALL.G.05.05.02,0,00,0,00,30125,00,MAXFACTOR,ELEMENTOS,MXF FACEFINITY ADF C80 BRONZE SAMPLE,GALAN,,SP
99350044319,COTY,SALLY HANSEN,VALL.G.06.09.01,0,00,0,00,9000,00,SALLY HANSEN,ELEMENTOS,SH MULT GWP XMAS SET 3 1 VAC FORM 19GB,GALAN,,SP
99350124537_MARU,COTY,BOURJOIS,VALL.G.06.35.01,0,00,0,00,237,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
99350124542,COTY,BOURJOIS,VALL.G.06.45.01,0,00,0,00,9,00,BOURJOIS,ELEMENTOS,EYESHADOW VOLUME GLAMOUR 1FX6,GALAN,,SP
99350124542_MARU,COTY,BOURJOIS,VALL.G.06.45.01,0,00,0,00,184,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
99350139274,COTY,RIMMEL,VALL.G.06.13.03,0,00,0,00,5,00,RIMMEL,ELEMENTOS,RIM_KIT ACT_MIBAR 2M SPANISH H2 FY22,GALAN,,SP
99350145002,COTY,BOURJOIS,VALL.G.06.22.03,0,00,0,00,110,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_Brow Gel & Máscara Healthy Mix h1 FY23,GALAN,,SP
99350145002_MARU,COTY,BOURJOIS,VALL.G.06.45.02,0,00,0,00,250,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
99350165019,COTY,BOURJOIS,VALL.G.06.27.02,0,00,0,00,223,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA_Adaptador Foundation HM H1 FY23,GALAN,,SP
99350168005_MARU,COTY,BOURJOIS,VALL.G.06.34.02,0,00,0,00,227,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
99350168006,COTY,BOURJOIS,VALL.G.06.44.02,0,00,0,00,576,00,BOURJOIS,ELEMENTOS,BOU MULT MCH EXP HM LIPSORB ARCHP2 (LIP SORBET),GALAN,,SP
99350168006,COTY,BOURJOIS,VALL.G.06.55.01,0,00,0,00,34,00,BOURJOIS,ELEMENTOS,BOU MULT MCH EXP HM LIPSORB ARCHP2 (LIP SORBET),GALAN,,SP
99350168006,COTY,BOURJOIS,VALL.G.06.43.02,0,00,0,00,254,00,BOURJOIS,ELEMENTOS,BOU MULT MCH EXP HM LIPSORB ARCHP2 (LIP SORBET),GALAN,,SP
99350168007_MARU,COTY,BOURJOIS,VALL.G.06.42.01,0,00,0,00,181,00,BOURJOIS,ELEMENTOS,BJ_BANDEJA,GALAN,,SP
A2124322,APPLE,,APPLE.18,0,00,0,00,12,00,,ELEMENTOS,5 Port USB Hub Type F (EU),GALAN,,SP
A2525,APPLE,,APPLE.06,0,00,0,00,47,00,,ELEMENTOS,LABEL STUDIO DISPLAY,GALAN,,SP
A2993,APPLE,,APPLE.06,0,00,0,00,102,00,,ELEMENTOS,LABEL IPAD MINI,GALAN,,SP
A3090,APPLE,,APPLE.06,0,00,0,00,72,00,,ELEMENTOS,LABEL IPHONE 15,GALAN,,SP
A3266,APPLE,,APPLE.06,0,00,0,00,57,00,,ELEMENTOS,LABEL IPAD AIR 11,GALAN,,SP
A3269,APPLE,,APPLE.06,0,00,0,00,111,00,,ELEMENTOS,LABEL IPAD AIR 13,GALAN,,SP
A3287,APPLE,,APPLE.06,0,00,0,00,121,00,,ELEMENTOS,LABEL IPHONE 16,GALAN,,SP
A3354,APPLE,,APPLE.06,0,00,0,00,123,00,,ELEMENTOS,LABEL IPAD,GALAN,,SP
A3357,APPLE,APPLE,APPLE.06,0,00,0,00,34,00,APPLE,ELEMENTOS,MATERIAL 2D,GALAN,,SP
A3360,APPLE,APPLE,APPLE.06,0,00,0,00,38,00,APPLE,ELEMENTOS,MATERIAL 2D,GALAN,,SP
A3409,APPLE,,APPLE.06,0,00,0,00,66,00,,ELEMENTOS,LABEL IPHONE 16E,GALAN,,SP
A3517,APPLE,,APPLE.06,0,00,0,00,54,00,,ELEMENTOS,LABEL IPHONE AIR,GALAN,,SP
A3520,APPLE,,APPLE.06,0,00,0,00,47,00,,ELEMENTOS,LABEL IPHONE 17,GALAN,,SP
A3523,APPLE,,APPLE.06,0,00,0,00,12,00,,ELEMENTOS,LABEL IPHONE 17 PRO,GALAN,,SP
A3526,APPLE,,APPLE.06,0,00,0,00,82,00,,ELEMENTOS,LABEL IPHONE 17 PRO MAX,GALAN,,SP
A4Varios-Adeje,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,A4 Varios Adeje,GALAN,,SP
A731183A-WW,APPLE,,APPLE.19,0,00,0,00,33,00,,ELEMENTOS,CAJA ALARMA 6 POSICIONES,GALAN,,SP
A731183A-WW,APPLE,,APPLE.21,0,00,0,00,38,00,,ELEMENTOS,CAJA ALARMA 6 POSICIONES,GALAN,,SP
A731183A-WW,APPLE,,APPLE.24,0,00,0,00,13,00,,ELEMENTOS,CAJA ALARMA 6 POSICIONES,GALAN,,SP
A731183A-WW,APPLE,,APPLE.02,0,00,0,00,4,00,,ELEMENTOS,CAJA ALARMA 6 POSICIONES,GALAN,,SP
ABP1902477,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BAND,GALAN,,SP
ABP1903294,APPLE,,AL.11,0,00,0,00,1,00,,ELEMENTOS,INVUE PUCK,GALAN,,SP
ABP1913037,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BUMPER,GALAN,,SP
ABP1913151,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BUMPER,GALAN,,SP
ABP1913315,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BUMPER,GALAN,,SP
ABP1913497,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BUMPER,GALAN,,SP
ABP1913737,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BUMPER,GALAN,,SP
ABP1913755,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BUMPER,GALAN,,SP
ABP1920496,APPLE,,AL.11,0,00,0,00,1,00,,ELEMENTOS,CEUTA 3D,GALAN,,SP
ABP1920496_PARC,APPLE,APPLE,AL.11,0,00,0,00,1,00,APPLE,ELEMENTOS,WATCH TOUCH&TRY DSPLAY,GALAN,,SP
ABP2021734,APPLE,APPLE,AL.11,0,00,0,00,2,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
ABP2036164,APPLE,APPLE,AL.11,0,00,0,00,1,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
ABP2036165,APPLE,APPLE,AL.11,0,00,0,00,1,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
ABP2036166,APPLE,APPLE,AL.11,0,00,0,00,1,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
AC04F,APPLE,,APPLE.17,0,00,0,00,7,00,,ELEMENTOS,ACRYLIC A4 SIGN HOLDER,GALAN,,SP
AC23,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,A6 Landscape Acrylic Sign Holder,GALAN,,SP
AC23,APPLE,,APPLE.22,0,00,0,00,43,00,,ELEMENTOS,A6 Landscape Acrylic Sign Holder,GALAN,,SP
AC23,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,A6 Landscape Acrylic Sign Holder,GALAN,,SP
AC35,APPLE,,APPLE.15,0,00,0,00,23,00,,ELEMENTOS,Flat A5 Landscape Acrylic Sign Holder,GALAN,,SP
AC48,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
AC48,APPLE,APPLE,AL.11,0,00,0,00,123,00,APPLE,ELEMENTOS,MATERIAL 3D,GALAN,,SP
AC53,APPLE,,APPLE.15,0,00,0,00,4,00,,ELEMENTOS,Acrylic Sign Holder - A6 Landscape,GALAN,,SP
AC53,APPLE,,AL.10,0,00,0,00,6,00,,ELEMENTOS,Acrylic Sign Holder - A6 Landscape,GALAN,,SP
AC56,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,Acrylic SH A5 Angl,GALAN,,SP
AC61,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,Acrylic Sign Holder - A5 - GC,GALAN,,SP
AC62,APPLE,,AL.11,0,00,0,00,15,00,,ELEMENTOS,Acrylic SIGN HOLDER-A4-GC,GALAN,,SP
ACCHEXP01,ROLLOUT,,AL.04,0,00,0,00,15,00,,ELEMENTOS,HOOKS EXPOSITOR TARJETAS,GALAN,,SP
ACCMECHSTY,ROLLOUT,,AL.04,0,00,0,00,2,00,,ELEMENTOS,MECHANICAL LOCK,GALAN,,SP
ADH2180074,APPLE,,APPLE.14,0,00,0,00,23,00,,ELEMENTOS,InVue Puck Adhesive,GALAN,,SP
ADH2341,APPLE,,X,0,00,0,00,187,00,,ELEMENTOS,InVue Puck Adhesive - 2 Pack,GALAN,,SP
ADH2410,APPLE,,X,0,00,0,00,3,00,,ELEMENTOS,Adhesive (iPhone Puck) 2 PK,GALAN,,SP
ADH2410,APPLE,,APPLE.10,0,00,0,00,77,00,,ELEMENTOS,Adhesive (iPhone Puck) 2 PK,GALAN,,SP
ADH2440,APPLE,,AL.09,0,00,0,00,2,00,,ELEMENTOS,iPad mini Adh.,GALAN,,SP
AF6313,APPLE,,APPLE.14,0,00,0,00,294,00,,ELEMENTOS,InVue Multi Tool,GALAN,,SP
AF6313,APPLE,,X,0,00,0,00,2,00,,ELEMENTOS,InVue Multi Tool,GALAN,,SP
AF6313-USADO,APPLE,,AL.07,0,00,0,00,138,00,,ELEMENTOS,InVue Multi Tool,GALAN,,SP
AF7910,APPLE,,APPLE.14,0,00,0,00,127,00,,ELEMENTOS,InVue Universal iPhone & iPad OnePOD Bracket Align,GALAN,,SP
AF8050,APPLE,,APPLE.08,0,00,0,00,10,00,,ELEMENTOS,PEAK Tool Puck Alignment & Removal,GALAN,,SP
AF8050,APPLE,,APPLE.10,0,00,0,00,11,00,,ELEMENTOS,PEAK Tool Puck Alignment & Removal,GALAN,,SP
AF8125,APPLE,,APPLE.10,0,00,0,00,11,00,,ELEMENTOS,PEAK Security Tool,GALAN,,SP
AF8125,APPLE,,APPLE.14,0,00,0,00,3,00,,ELEMENTOS,PEAK Security Tool,GALAN,,SP
AF8400,APPLE,,APPLE.10,0,00,0,00,6,00,,ELEMENTOS,2.5mm Hex key,GALAN,,SP
AF8400,APPLE,,APPLE.08,0,00,0,00,4,00,,ELEMENTOS,2.5mm Hex key,GALAN,,SP
AL06-6,APPLE,,APPLE.18,0,00,0,00,17,00,,ELEMENTOS,TEMPORIZADORES,GALAN,,SP
ALARGADERAS,APPLE,,APPLE.18,0,00,0,00,4,00,,ELEMENTOS,ALARGADERAS,GALAN,,SP
ALCLOSENLACES,COTY,RIMMEL,VALL.G.06.04.02,0,00,0,00,1,00,RIMMEL,ELEMENTOS,KIT120_RIM PUSH_FY24_ALCAMPO LOS ENLACES,GALAN,,SP
ALICATES,APPLE,,APPLE.23,0,00,0,00,1,00,,ELEMENTOS,ALICATES AMARILLOS,GALAN,,SP
ALICATES CORTE,APPLE,,APPLE.05,0,00,0,00,3,00,,ELEMENTOS,ALICATES DE CORTE AZULES,GALAN,,SP
ALLEN INVUE,APPLE,,APPLE.18,0,00,0,00,58,00,,ELEMENTOS,ALLEN INVUE,GALAN,,SP
APPLE BA BADGES,APPLE,,AL.09,0,00,0,00,6,00,,ELEMENTOS,Tarjetas BA,GALAN,,SP
APPLEDEVOL,APPLE,,AL.07,0,00,0,00,17,00,,ELEMENTOS,DEVOLUCIONES MATERIAL APPLE,GALAN,,SP
APT.FUENC,MARKWINS,WET N WILD,VALL.G.02.01.01,0,00,0,00,1,00,WET N WILD,MUEBLES,MUEBLE,GALAN,,SP
APT.FUENC,MARKWINS,WET N WILD,VALL.G.03.05.01,0,00,0,00,2,00,WET N WILD,MUEBLES,MUEBLE,GALAN,,SP
APT.UBEDA,MARKWINS,WET N WILD,VALL.G.05.18.01,0,00,0,00,1,00,WET N WILD,MUEBLES,MUEBLE,GALAN,,SP
ARIAN_CEUTA1,APPLE,APPLE,X,0,00,0,00,2,00,APPLE,ELEMENTOS,MATERIAL 2D,GALAN,,SP
ARIAN_LOTX0406,APPLE,,AL.10,0,00,0,00,8,00,,ELEMENTOS,LOTX LABEL PACK iPhone/iPad,GALAN,,SP
ARIAN_NPI_Q226,APPLE,APPLE,X,0,00,0,00,5,00,APPLE,ELEMENTOS,SOBRES ARIAN NPI Q226,GALAN,,SP
ARIAN_T2GIR7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Fnac Girona_NPI Air,GALAN,,SP
ARIAN_T2GRX7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Fnac Granada_NPI Air,GALAN,,SP
ARIAN_T2MAJ7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Fnac Majadahonda_NPI Air,GALAN,,SP
ARIAN_T2PAM7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Fnac Pamplona_NPI Air,GALAN,,SP
ARIAN_T2SPL7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Fnac Splau_NPI Air,GALAN,,SP
ARIAN_T2SPRS7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Spares_NPI Air,GALAN,,SP
ARIAN_T2SVQ7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arian T2MB Fnac Torre Sevilla_NPI Air,GALAN,,SP
ARIAN0511,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,P350395,GALAN,,SP
ARIAN171025,APPLE,,AL.10,0,00,0,00,3,00,,ELEMENTOS,ARIAN171025,GALAN,,SP
ARIAN3MAYO25,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIAN3MAYONPI25,GALAN,,SP
ARIAN7PALMA,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIAN7PALMA,GALAN,,SP
ARIANCASTILLO,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANCASTILLO,GALAN,,SP
ARIANE.TEN,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANE.TENERIFE,GALAN,,SP
ARIANKTUIN,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANKTUIN,GALAN,,SP
ARIANLAGUNA,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANLAGUNA,GALAN,,SP
ARIANLPG1,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANLPG1,GALAN,,SP
ARIANPLZES,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANPLZES,GALAN,,SP
ARIANROSSE,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANROSSE,GALAN,,SP
ARIANSPARE0310,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ARIANSPARE0310,GALAN,,SP
ARIANSPARE25,APPLE,,X,0,00,0,00,1000,00,,ELEMENTOS,ARIANSPARENPI25,GALAN,,SP
ARIANTRIANA,APPLE,,X,0,00,0,00,1,00,,ELEMENTOS,ARIANTRIANA,GALAN,,SP
ARIE.7PAL071125,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ARIE.7PAL071125,GALAN,,SP
ARIE.CORU071125,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ARIE.CORU071125,GALAN,,SP
ARIE.LP1071125,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ARIE.LP1071125,GALAN,,SP
ARV_180925,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,PLACEMAT180925,GALAN,,SP
ARV_Acry1909,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ABP1812649,GALAN,,SP
ARV_PEAK020925,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ARV_PEAK020925,GALAN,,SP
ARV_SANTZ200126,APPLE,,AL.11,0,00,0,00,1,00,,ELEMENTOS,SANITIZANTES,GALAN,,SP
ARV1010-2,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ABP1888529,GALAN,,SP
ARV161025,APPLE,,AL.10,0,00,0,00,2,00,,ELEMENTOS,ABP1889303,GALAN,,SP
ARVA_ALC1701,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Alcohol Wipes 1701,GALAN,,SP
ARVA_APPLE1601,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,Arvato AS 1601,GALAN,,SP
ARVA_MAITE0905,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,PEDIDO MENSUAL MAITE G 0905,GALAN,,SP
ARVA_MAITE0925,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,ARVA_MAITE0925,GALAN,,SP
ARVA_MAITE1104,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,PEDIDO MENSUAL MAITE G 1104,GALAN,,SP
ARVA_MAITE1908,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,BACKORDER0725,GALAN,,SP
ARVA_MAITE2504,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,PEDIDO MENSUAL MAITE G 2504,GALAN,,SP
ARVE.TEN160925,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ARVE.TEN160925,GALAN,,SP
ARVMAITEG241125,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ABP1903294,GALAN,,SP
ARVMAYTE191225,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,PED. MENSUAL MAYTE,GALAN,,SP
ARVMAYTE19123D,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,PED MENSUAL MAYTE,GALAN,,SP
ARVSJAZNAL,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ABP1899105,GALAN,,SP
ASTRA_CATARROJA,ASTRA,ASTRA,VALL.G.02.14.01,0,00,0,00,1,00,ASTRA,MUEBLES,MUEBLE + PRODUCTO,GALAN,,SP
ASTRA_CATARROJA,ASTRA,ASTRA,VALL.G.02.13.01,0,00,0,00,1,00,ASTRA,MUEBLES,MUEBLE + PRODUCTO,GALAN,,SP
ATILA120MIXTO,COTY,MXF_RIM,ZONAB,0,00,0,00,15,00,MXF_RIM,MUEBLES,ESTRUCTURA ATILA 120 MIXTO CON LUZ BLANCO H2FY25,GALAN,PALPL,SP
ATILA120MIXTO,COTY,MXF_RIM,VALL.G.03.10.01,0,00,0,00,1,00,MXF_RIM,MUEBLES,ESTRUCTURA ATILA 120 MIXTO CON LUZ BLANCO H2FY25,GALAN,,SP
ATILA120RIM,COTY,RIMMEL,VALL.G.04.10.01,0,00,0,00,1,00,RIMMEL,MUEBLES,ESTRUCTURA ATILA 120 RIMMEL CON LUZ BLANCO H2FY25,GALAN,,SP
ATILA120RIM-I,COTY,RIMMEL,VALL.G.04.37.01,0,00,0,00,1,00,RIMMEL,MUEBLES,ESTRUCTURA ATILA 120 RIMMEL CON LUZ BLANCO,GALAN,,SP
ATILA120RIM-I,COTY,RIMMEL,VALL.G.03.11.01,0,00,0,00,1,00,RIMMEL,MUEBLES,ESTRUCTURA ATILA 120 RIMMEL CON LUZ BLANCO,GALAN,,SP
ATILA120RIM-I,COTY,RIMMEL,VALL.G.04.40.01,0,00,0,00,1,00,RIMMEL,MUEBLES,ESTRUCTURA ATILA 120 RIMMEL CON LUZ BLANCO,GALAN,,SP
ATILA98RIMBP,COTY,RIMMEL,ZONAB,0,00,0,00,15,00,RIMMEL,MUEBLES,ATILA98 BON PREU BLANCO_CON LUZ_ H1FY25,GALAN,PALPL,SP
ATLANTENDCAP1M,DJI,ATLANT,KA.019.04.1,0,00,0,00,1,00,ATLANT,MUEBLES,MUEBLE ENDCAP 1M,GALAN,,SP
AW081024,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,APPLE WATCH 081024,GALAN,,SP
B4M9C-APLSHP,APPLE,,APPLE.04,0,00,0,00,6,00,,ELEMENTOS,BRIDAS 4 INCH (PACK 100),GALAN,,SP
BACKTOBACK,COSMETIX,ESSENCE,VALL.G.07.01.01,0,00,0,00,2,00,ESSENCE,ELEMENTOS,BACK TO BACK ESSENCE,GALAN,,SP
BAND_QUITADAS,COTY,MXF_RIM,VALL.G.03.01.03,0,00,0,00,2,00,MXF_RIM,ELEMENTOS,BANDEJAS QUE QUITAMOS DE ACT H2FY26,GALAN,,SP
